valor,codigo
HOSPITAL DE FRANCISCO AYRES,2766655
HOSPITAL JOSE V GOMES,2766663
CASA DE SAUDE DR SEBASTIAO MARTINS LTDA,2766825
HOSP COLONIA DO CARPINA,2766833
UMS SEN DIRCEU ARCOVERDE,2766841
UNID MISTA CICERO R ALMEIDA,2766868
HOSPITAL MEMORIAL DO CARMO,2766876
MATERNIDADE NOSSA SENHORA DO CARMO,2766914
UNID MISTA ANTONIO DOS SANTOS,2766922
UNID MISTA DE ARRAIAL,2766930
HEMOPA - FUNDACAO HEMOPA,2767066
UNIDADE DE SAUDE DA FAMILIA PSF II FELIZ NATAL,2767341
UNIDADE MISTA DE SAUDE DE TANGARA DA SERRA TANGARA,2767384
CASA DE SAUDE DR ENIO COSTA LTDA,2767678
PRONTO ATENDIMENTO EMERGENCIAL,2767694
HOSPITAL E MATERNIDADE NOSSA SENHORA SANTANA,2767937
HOSPITAL NOSSA SENHORA APARECIDA,2767945
HOSPITAL SAO LUCAS LUCAS DO RIO VERDE,2767953
CENTRO DE SAUDE FELIZ NATAL,2768135
HOSPITAL MUNICIPAL DE JANDAIA,2769549
UNIDADE AMBULATORIAL SANTOS DANGONI,2769565
HOSPITAL NOSSO SENHOR DO BONFIMSILVANIA,2769603
HOSPITAL CLINICO CIRURGICO DE HIDROLANDIA LTDA,2769875
HOSPITAL MATERNO INFANTIL DE SAO LUIS DO NORTEGO,2769883
HOSPITAL SAO CAMILOARACRUZ,2770326
HOSPITAL D ANTONIO MONTEIRO,2770512
UNIDADE MISTA DE SAUDE DO TUPIM,2771268
UNIDADE MISTA DE SAUDE DR JOAO CUPERTINO DA SILVA,2771276
UNIDADE MISTA HOSPITALAR MARIA DOS SANTOS ALMEIDA,2771292
UNIDADE MEDICA DE NOVA DIAS DAVILA,2771373
UNIDADE MISTA DE SAUDE,2771411
UNIDADE DE SAUDE DA FAMILIA DE SAO ROQUE DO PARAGU,A2771551
UNIDADE DE SAUDE DA FAMILIA DE VILA DO CAFE,2771586
UMS DE OEIRAS DO PARA,2771985
UBS DE VARZEA DA ROCACENTRO DE SAUDE GASTAO PEDREI,R2772051
HOSPITAL SAO VICENTE DE PAULO DE MALACACHETA,2772213
HOSPITAL SAO FRANCISCO - CAMPO NOVO DO PARECIS,2772256
HOSPITAL CALIXTO MIDLEJ FILHO,2772280
HOSPITAL MUNICIPAL THOMAZ MARTINS,2772299
HOSPITAL MUNICIPAL THOMAZ MARTINS,2465140
SANTA CASA DE PIRACICABA,2772310
HOSPITAL MUNICIPAL DE LIMOEIRO DO AJURU,2772329
MATERNIDADE MUNICIPAL,2772612
HOSPITAL MUNICIPAL DR VALDIR CALVACANTI MEDRADO,2772671
HOSPITAL SANTA INES,2772752
PRONTO SOCORRO VALE DO PIANCO,2772906
HOSP LOCAL JOSEFINA GETIRANA NETTA,2772973
HOSPITAL E MATERNIDADE SAO SEBASTIAO SUZANO,2773295
SANTA CASA DE GUARAREMA,2773333
UBS BOA VISTA,2773376
CENTRO DE SAUDE DE MARILANDIA DO SUL,2773961
PAM PRONTO ATENDIMENTO MEDICO,2774003
CENTRO DE SAUDE DR TANCREDO NEVES,2774178
HOSPITAL MUNICIPAL DE FLORAI,2774194
HOSPITAL MUNICIPAL DE MUNHOZ DE MELLO,2774208
HOSP MUN E REG SAGRADO CORACAO DE JESUS NOVA ESPER,A2774216
HOSPITAL MUNICIPAL PREFEITO IRINEU APARECIDO SAVOL,D2774224
CENTRO MUNICIPAL DE SAUDE MARIALVA PR,2774313
NIS I,2774534
SANTA CASA SAO MIGUEL ARCANJO,2774704
HOSPITAL DE AGUDOS,2774720
UBS J UMARIZAL,2774836
PROGRAMA DE SAUDE DE FAMILIA EXPOSICAO MATIPO,2775077
UBS RURAL 2 UBA,2775654
CASA DE SAUDE SANTA FE,2775905
SANTA CASA DE MISERICORDIA DE SAO GONCALO DO SAPUC,A2775913
SANTA CASA DA CAMPANHA,2775921
SANTA CASA DE ABADIA DOS DOURADOS,2775948
SANTA CASA DE ANDRADAS,2775956
SANTA CASA DE MISERICORDIA,2775964
SANTA CASA DE MISERICORDIA DE BOA ESPERANCA,2775972
SANTA CASA DE MISERICORDIA DE JACUTINGA,2775980
SANTA CASA DE MISERICORDIA DE PASSOS,2775999
SANTA CASA DE MISERICORDIA DE PIUMHI,2776006
SANTA CASA DE MISERICORDIA SAO VICENTE DE PAULO,2776014
SANTA CASA DE MONTE ALEGRE DE MINAS,2776022
SANTA CASA DE NEPOMUCENO,2776030
UNIDADE BASICA DE SAUDE FRUTA DE LEITE,2776391
HOSPITAL DE PEQUENO PORTE DE BONFINOPOLIS DE MINAS,2776847
CENTRO DE REFERENCIA SECUNDARIA CAMPOS SALES,2777312
HOSPITAL SANTO AMARO,2777460
HOSPITAL SAO JOAO DA ESCOCIA,2777479
HPP,2777487
SANATORIO RECIFE,2777509
CLINICA SANTA TEREZINHA,2777576
CLISA,2777592
HOSP REG SEN CANDIDO FERRAZ,2777649
UNID MISTA DE SAUDE ADELMAR ROCHA,2777657
UMS DE PARNAGUA,2777665
HOSPITAL DE MARCOLANDIA,2777673
HOSP REG DE UNIAO,2777681
HOSP LOCAL DE B DOS LOPES,2777703
HOSPITAL JOAQUIM VIEIRA DE BRITO,2777711
HOSP REG CHAGAS RODRIGUES,2777746
HOSP REG DE CAMPO MAIOR,2777754
HOSP REG DEOLINDO COUTO,2777762
H R DR JOAO PACHECO CAVALCANTE,2777770
HOSP REG EUSTAQUIO PORTELA,2777789
MATERNIDADE SIGEFREDO PACHECO,2777797
POLICLINICA SANTA MARIA,2777819
PS DE CAJAZEIRAS PSF,2778017
PS DE RIACHO DO PADRE,2778025
UBS DE COCAL,2778424
UMS SENADOR DIRCEU MENDES ARCOVERDE,2778459
UMS MIGUEL PINHEIRO LOPES,2778467
UMS SAO JOAO DA SERRA,2778475
UNIDADE DE SAUDE MILTON REIS,2778505
UMS ROSALINA PASSOS,2778521
UNIDADE MUNICIPAL DE SAUDE MAE DOMINGAS,2778548
HOSPITAL NOSSA SENHORA DA IMACULADA CONCEICAO,2778831
HOSPITAL SAO SEBASTIAO,2778858
HOSPITAL MUNICIPAL DE PRES CASTELO BRANCO,2781697
HOSPITAL DO SINDICATO DOS TRABALHADORES RURAIS DE,A2781700
HOSPITAL COMUNITARIO DR LINCOLN GRACA DE JMTAVORA,2781719
HOSPITAL E MATERNIDADE ANITA CANET,2781727
APSAUDE SAO JOAO,2781735
HOSPITAL JAIME CANET,2781743
HOSPITAL JESUITAS,2781751
HOSPITAL MUNICIPAL DE SALTO DO ITARARE,2781778
HOSPITAL MUNICIPAL,2781786
HOSPITAL DE JUNDIAI DO SUL,2781794
HOSPITAL MUNICIPAL SAO JOSE,2781808
HOSPITAL NOSSA SENHORA DA SAUDE,2781816
HOSPITAL SAO JOSE,2781824
HOSPITAL MUNICIPAL SAO JOSE DE PAICANDU,2781832
HOSPITAL UNIVERSITARIO REGIONAL DO NORTE DO PARANA,2781859
SANTA CASA DE IRATI,2783789
SANTA CASA DE SIQUEIRA CAMPOS,2783797
SANTA CASA MISERICORDIA DE JACAREZINHO,2783800
SANTA CASA MUNICIPAL DE SAUDE,2783819
UNIDADE INTEGRADA DE SAUDE SANTO ANTONIO DE POSSE,2784475
HOSPITAL AUGUSTO DE OLIVEIRA CAMARGO,2784602
CLINICA SANTA ELENA,2784629
HOSPITAL E MATERNIDADE SAO PAULO,2784637
BIOCOR HOSPITAL E MATERNIDADE,2784750
HOSPITAL E MATERNIDADE MOGI DOR,2784874
HOSPITAL IPIRANGA DE MOGI DAS CRUZES,2784882
UNIDADE MISTA DE TABOAO DA SERRA,2785188
HOSPITAL UNIMED RECIFE II,2785269
CENTRO DE SAUDE DR LUIZ CARDINALLI,2785293
CENTRO SAUDE STA GERTRUDES,2785307
CENTRO DE SAUDE DR MARIO DIAS DE AGUIAR CAPIVARI,2785315
CENTRO DE SAUDE III IPEUNA,2785331
SANTA CASA DE PIRASSUNUNGA,2785382
UNIDADE MISTA DE SAUDE MOMBUCA,2785447
UNIDADE MISTA DE SAUDE RAFARD,2785455
UNIDADE DE SAUDE DA FAMILIA DR AMELIO TANGANELLI,2785595
PRONTO ATENDIMENTO DE MANHUACU,2785722
HOSPITAL GERAL DR WALDEMAR ALCANTARA,2785900
PRONTOCARDIO PRONTO ATENDIMENTO CARDIOLOGICO,2785927
HOSPITAL REGIONAL DE DIANOPOLIS,2786095
HOSPITAL REGIONAL DE GURUPI,2786109
HOSPITAL GERAL DE PALMAS DR FRANCISCO AIRES,2786117
HOSPITAL REGIONAL DE PORTO NACIONAL,2786125
DISTAL DAY CLINIC JACAREI,2786184
SECAO PRONTO SOCORRO DA ZONA NOROESTE SEPROS ZNO,2786338
CASF ITATUBA,2786389
UBS PINHEIRINHO,2786397
HOSPITAL SAO VICENTE,2786435
HOSP MUN CAMPO LIMPO FERNANDO MAURO P DA ROCHA,2786680
UBS HORIZONTE AZUL,2787105
UBS ILZA WELTMAN HUTZLER,2787148
UBS J ANGELA,2787164
UBS AMA J CAMPINAS,2787229
UBS AMA J CAPELA,2787245
UBS JD D ABRIL,2787326
UBS AMA J DAS LARANJEIRAS,2787342
UBS J ICARAI BRASILANDIA,2787466
UBS AMA J ICARAI QUINTANA,2787474
UBS J IVA,2787490
UBS J REPUBLICA,2787709
UBS J ROBRU GUAIANAZES,2787717
UBS AMA J ROMANO,2787733
UBS AMA J SAO LUIZ,2787792
UBS PARAISOPOLIS,2788187
UBS AMA PAULO VI,2788217
UBS AMA PARQUE ANHANGUERA,2788233
UBS AMA PQ NOVO STO AMARO,2788365
UBS STA MADALENA,2788411
UBS AMA SACOMA,2788519
UBS SAO VICENTE DE PAULA,2788543
UBS AMA VILA GUARANI,2788942
UBS V GUILHERMINA,2788969
UBS AMA V MISSIONARIA,2789078
UBS V PROGRESSO J MONTE ALEGRE,2789213
UMI ANA FERNANDES DE FREITAS ANA PARTEIRA GUARUJA,2789345
UPA PROF DR MATHEUS SANTAMARIA GUARUJA,2789353
HOSPITAL E MATERNIDADE BRASIL,2789590
IDR UNIDADE SANTO ANDRE,2789612
HOSPITAL MUNICIPAL MODESTO DE CARVALHO,2789647
CENTRO DE SAUDE DE AVAI,2790106
USF II IACANGA,2790122
CENTRO DE SAUDE II DE PROMISSAO,2790211
CENTRO DE SAUDE III PONGAI,2790270
HOSPITAL DE BASE DE BAURU HOSPITAL DE BASE SETIMA,R2790556
HOSPITAL DE REABILITACAO DE ANOMALIAS CRANOFACIAIS,2790564
HOSPITAL DO CORACAO BAURU,2790572
HOSPITAL E MATERNIDADE SANTA ISABEL BAURU,2790580
HOSPITAL E MATERNIDADE SAO CAMILO IGARACU TIETE,2790599
HOSPITAL ESTADUAL BAURU,2790602
HOSPITAL GERAL DE PROMISSAO,2790610
HOSPITAL SANTA LUZIA DUARTINA,2790637
HOSPITAL SAO JUDAS TADEU JAU,2790645
HOSPITAL TEREZA PERLATTI JAU,2790653
HOSPITAL UNIMED DE BAURU,2790661
INSTITUTO LAURO DE SOUZA LIMA BAURU,2790734
LAR IRMA DULCE NA PROVIDENCIA DE DEUS PIRAJUI,2790998
PAS DISTRITO DE POTUNDUVA JAU,2791153
SANTA CASA DE AREALVA,2791668
SANTA CASA DE BARIRI,2791676
SANTA CASA DE CAFELANDIA,2791684
SANTA CASA DE DOIS CORREGOS,2791692
SANTA CASA DE GETULINA,2791706
SANTA CASA DE IACANGA,2791714
SANTA CASA DE JAU,2791722
SANTA CASA DE MISERICORDIA DE BOCAINA,2791730
SANTA CASA DE PEDERNEIRAS,2791749
SANTA CASA DE PIRATININGA,2791757
SANTA CASA E MATERNIDADE DE PRESIDENTE ALVES,2791765
HOSPITAL DE COTIA,2792141
HOSPITAL GERAL DE CARAPICUIBA,2792168
HOSPITAL GERAL DE ITAPECERICA DA SERRA,2792176
UNIDADE DE ATENDIMENTO DE URGENCIAS DR FORTUNATO L,O2792346
HOSPITAL REGIONAL DE ARRAIAS,2792451
HOSPITAL E MATERNIDADE CRISTO REI LTDA,2792478
CENTRO DE SAUDE III DE LAGOINHA,2792591
UNIDADE CENTRAL DE SAUDE SAO ROQUE,2793385
HOSPITAL ALVORADA - JACAREI,2793466
UNIDADE MISTA DE SAUDE DE DUMONT,2793512
CENTRO MEDICO DE IBATIBA,2793520
HOSPITAL MUNICIPAL DE CONFRESA,2793636
PRONTO SOCORRO MUNICIPAL DE COQUEIRAL,2793784
UNIDADE MISTA DE MARACANA,2793903
HOSPITAL GERAL DE CAMBUQUIRA,2794136
HOSPITAL SAO VICENTE DE PAULO,2794144
UNIDADE MISTA DE SAUDE DR PAULO CESAR DE OLIVEIRA,2794225
CENTRO DE SAUDE DE DOM VICOSO,2794330
CENTRO DE SAUDE DE LUMINARIAS,2794365
CENTRO DE SAUDE MUNICIPAL DONA LEONOR SOBRAL,2794462
POLICLINICA SAO BENTO,2795043
HOSPITAL SAO JOAO DO PARAISO,2795299
HOSPITAL DAS CLINICAS DE DENISE DENISE,2795590
HOSPITAL E MATERNIDADE DOIS PINHEIROS,2795604
HOSPITAL E MATERNIDADE NOSSA SENHORA DE FATIMA LTD,A2795620
HOSPITAL E MATERNIDADE SANTA MARIA,2795639
HOSPITAL REGIONAL DE SORRISO,2795655
HOSPITAL SANTO ANTONIO - CUIABA,2795663
HOSPITAL SANTO ANTONIO - SINOP,2795671
PRONTO ATENDIMENTO MEDICO DE POCONE,2795752
PRONTO ATENDIMENTO MUNICIPAL PAM,2795760
UNIDADE MISTA DE SAUDE BOA ESPERANCA,2795892
PRONTO ATENDIMENTO SILVIO GERALDO FRANCA,2796058
HOSPITAL SAO FRANCISCO,2796112
HOSPITAL E MATERNIDADE SAO FRANCISCO DE ASSIS,2796341
HOSPITAL SAO JOSE,2796368
HOSPITAL SAO VICENTE DE PAULA,2796376
HOSPITAL S VICENTE DE PAULA,2796384
IRMANDADE DA SANTA CASA DE CARIDADE DE MACHADO,2796392
SANTA CASA DE CARIDADE DE GUARANESIA,2796430
SANTA CASA DE MISERICORDIA DE GUAXUPE,2796449
CENTRO DE SAUDE ANTONIO ORTIGA,2796457
CENTRO MUNICIPAL DE SAUDE DE RIACHINHO,2796465
HOSPITAL SAO LUCAS,2796473
HOSPITAL DE SANTOS DUMONT,2796562
HOSPITAL MONSENHOR MARCIANO,2796570
HOSPITAL MUNICIPAL BOM JARDIM MINAS,2796589
HOSPITAL MUNICIPAL DE LIBERDADE,2796597
HOSPITAL SAO JOAO,2796619
SANTA CASA DE MISERICORDIA DE ANDRELANDIA,2796767
SANTA CASA DE MISERICORDIA DE MAR DE ESPANHA,2796775
SANTA CASA DE MISERICORDIA DE RIO NOVO,2796783
SANTA CASA MISERIOCORDIA DE RIO PRETO,2796791
PSF SANTA CRUZ,2797178
HOSPITAL MUN DE SERRA DO SALITRE,2797364
HOSPITAL MUNICIPAL DR ARTHUR RAUSCH,2797496
UNIDADE MISTA DE SAUDE DR JARBAS DE SOUZA,2797542
HOSPITAL SANTA HELENA SAO JOSE DO RIO PRETO,2797844
CEAM,2798220
HOSPITAL SAO JOSE ITIRAPINA,2798239
SANTA CASA DE MISERICORDIA DE SAO JOSE DO RIO PRET,O2798298
HOSPITAL REGIONAL ADAMASTOR TEIXEIRA DE OLIVEIRA,2798484
HGNI,2798662
HOSPITAL PROFESSOR LUIS SOARES LIGA N R G 1,2798727
HOSPITAL E PRONTO SOCORRO MUNICIPAL BOM JESUS,2798832
UNIDADE MISTA DE SAUDE DR PEDRO AMERICO DE BRITTO,2799103
UNIDADE DE SAUDE PROFESSOR NELSON BARROS,2799154
UNIDADE DO PSF SEDE I,2799170
HOSPITAL MUNICIPAL PROFESSOR JORGE NOVIS,2799251
HOSPITAL INACIA PINTO DOS SANTOS,2799278
HOSPITAL MATERNIDADE LUIZ ARGOLO,2799286
CLIRENAL,2799294
PRONTO SOCORRO,2799308
CASA DE SAUDE NOSSA SENHORA DA GLORIA B ROXO,2799405
CASA DE SAUDE MUNICIPAL,2799456
CASA DE SAUDE NOSSA SENHORA DO BOM CONSELHO,2799464
CASA DE SAUDE SAO FRANCISCO HOSPITALAR,2799472
CEMON,2799499
CENTRO DE SAUDE DE CANUDOS,2799510
UNIDADE BASICA DE SAUDE DE CORDEIROS,2799545
HOSPITAL ANGELO MARTINS,2799731
HOSPITAL GERAL CLERISTON ANDRADE,2799758
HOSPITAL MATERNIDADE DE BAIXA GRANDE,2799766
HOSPITAL MATERNIDADE RIBEIRO CRUZ,2799782
HOSPITAL GERAL SANTA TEREZA,2799790
HOSPITAL MUNICIPAL DR JOSE BORBA,2799804
HOSPITAL MUNICIPAL DE CIPO,2799812
HOSPITAL NOSSA SENHORA DE LOURDES,2799820
HOSPITAL SAO FRANCISCO,2799839
HOSPITAL SAO MARCELO,2799847
HOSPITAL SUSY ZANFRETTA,2799855
IBJ MATERNIDADE,2799863
MATERNIDADE NOSSA SENHORA DE FATIMA,2799944
POLICLINICA NOSSA SENHORA DAJUDA,2800047
SANTA CASA DE MISERICORDIA DE UNA,2800527
HOSPITAL MUNICIPAL ANGELO LOPES,2800888
HOSPITAL DR PERCILIO ALVES DE OLIVEIRA,2800950
PRONTO SOCORRO MUNICIPAL DE DIADEMA,2801051
UBS JARDIM PAINEIRAS SAUDE DA FAMILIA,2801167
UBS SERRARIA,2801205
HOSPITAL MUNICIPAL ANTONIO JOAQUIM LOPES,2801558
HOSPITAL MUNICIPAL DE CONDEUBA,2801566
HOSPITAL MUNICIPAL DE CORRENTINA,2801574
HOSPITAL MUNICIPAL HERMENEGILDO DIAS DA SILVA,2801582
HOSPITAL MUNICIPAL JOANA CAJAIBA DE ANDRADE,2801590
POLICLINICA SAO MIGUEL,2801779
HOSPITAL MATERNIDADE SAO VICENTE DE PAULO,2801906
HOSPITAL MUNICIPAL DE SERRINHA,2801914
SEMES,2801922
CENTRO MEDICO DE CANAVIEIRAS,2801965
HOSPITAL E MATERNIDADE FREI RICARDO,2802015
HOSPITAL GERAL MENANDRO DE FARIA,2802023
HOSPITAL MATER DEI,2802031
HOSPITAL MUNICIPAL DE PORTO SEGURO,2802058
HOSPITAL MUNICIPAL DR JOAO BORGES DE CERQUEIRA,2802074
HOSPITAL PROFESSOR JORGE VALENTE,2802082
HOSPITAL REGIONAL DEPUTADO LUIS EDUARDO MAGALHAES,2802090
HOSPITAL SANTO ANTONIO,2802104
HOSPITAL SAO JOSE MATERNIDADE SANTA HELENA,2802112
HOSPITAL SAO LUCAS,2802120
NEFROVIDA CENTRO DE NEFROLOGIA E UROLOGIA DA BAHIA,2802147
SOMED DAY HOSPITAL,2802198
HOSPITAL MUNICIPAL DE JAGUAQUARA,2802252
HOSPITAL E MATERNIDADE LAURA DE VICUNA,2802473
HOSPITAL GETULIO VARGAS,2802783
UNIDADE DE SAUDE DA FAMILIA NOVA CALIFORNIA,2802961
HOSPITAL SAO CAMILO JARU,2802996
HOSPITAL VITORIA JARU,2803003
PS KM 058 COSTA MARQUES,2803232
HOSPITAL SAO JUDAS TADEU,2803984
HOSPITAL SAO LUCAS,2803992
HOSPITAL EREMITA CARDOSO,2804026
HOSPITAL REGIONAL DE GUANAMBI,2804034
HOSPITAL REGIONAL REGIS PACHECO,2804042
UNIDADE MISTA DE IGARAPE ACU,2804638
INST DE NEUROLOGIA RIO PRETO  BENEF PORTUGUESA - S,J2804786
CLINICA DO RIM,2804875
HOSPITAL E MATERNIDADE MARIA MAE DO SALVADOR,2804905
POLICAN,2804921
CDRQ DE QUIXADA,2805065
UNASCO,2806126
HOSPITAL MUNICIPAL DE MARACANAU,2806215
HOSPITAL SAO JOSE PASSOS,2806231
HOSP MUNICIPAL NATERCIA JUNIOR RIOS,2806339
UNIDADE DE SAUDE DA FAMILIA MORRINHOS,2806517
CENTRO DE SAUDE COLINA VERDE GOV JORGE TEIXEIRA,2806614
UNIDADE DE SAUDE DA FAMILIA DE EXTREMA,2806649
UNIDADE DE SAUDE DA FAMILIA MUTUM PARANA,2806673
UNIDADE MISTA ALTO ALEGRE DOS PARECIS,2806681
CENTRO DE SAUDE DIFERENCIADO DE TARILANDIA JARU,2806746
UNIDADE MISTA DE SAUDE PIMENTEIRAS,2806754
UNIDADE DE SAUDE DA FAMILA JACY PARANA,2806886
UNIDADE DE SAUDE DA FAMILIA MARIA N DA SILVA,2806908
UNIDADE DE SAUDE DA FAMILIA VISTA ALEGRE DO ABUNA,2806991
HOSPITAL DE BURITIS BURITIS,2807076
HOSPITAL DE CACAULANDIA CACAULANDIA,2807084
HOSPITAL DR MARCELO CANDIA,2807092
PS LINHA 621 GOV JORGE TEIXEIRA,2807599
UNIDADE MISTA ALVORADA DO OESTE,2808501
UNIDADE MISTA CABIXI,2808528
UNIDADE MISTA CASTANHEIRAS,2808536
UNIDADE MISTA COLORADO DO OESTE,2808544
UNIDADE MISTA CORUMBIARA,2808552
UNIDADE MISTA COSTA MARQUES,2808560
UNIDADE MISTA CUJUBIM,2808579
UNIDADE MISTA ESPIGAO DOESTE,2808587
UNIDADE MISTA GOV JORGE TEIXEIRA,2808595
HOSPITAL MUNICIPAL SANDOVAL DE ARAUJO DANTAS JARU,2808609
HOSPITAL MUNICIPAL DE MACHADINHO D OESTE,2808617
UNIDADE MISTA MIRANTE DA SERRA,2808625
UNIDADE MISTA NOVA BRASILANDIA DOESTE,2808633
UNIDADE MISTA DE SAUDE MASSAO OKAMOTO,2808668
UNIDADE MISTA OSWALDO CRUZ ALTO PARAISO,2808676
HOSPITAL SAO RAFAEL,2808889
ACO,2809532
HOSPITAL DR CAMPAGNOLO,2809990
HOSPITAL E MATERNIDADE BENEFICENTE LAR BELEM,2810018
HOSPITAL E MATERNIDADE CAPRIOTTI LTDA,2810026
HOSPITAL MUNICIPAL E MATERNIDADE MENINO JESUS,2810034
HOSPITAL E MATERNIDADE QUATRO PONTES LTDA,2810050
HOSPITAL E MATERNIDADE SANTA CRUZ,2810069
HOSPITAL FILADELFIA,2810077
HOSPITAL MARIPA,2810085
HOSPITAL MENINO DEUS,2810093
HOSPITAL MUNICIPAL PADRE PALMIRO FINATO,2810107
HOSPITAL E MATERNIDADE MAEDA,2810115
HOSPITAL SANTA RITA,2810123
HOSPITAL SAO PAULO,2810158
HOSPITAL SAO PEDRO,2810166
UNIDADE HOSPITALAR MANUEL MATIAS,2811278
UMS MUNICIPAL ENF MARIA DE FATIMA G FERREIRA,2811618
HOSPITAL METROPOLITANO CAMPINAS,2811626
CASA DE SAUDE E MATERNIDADE SANTA TEREZINHA,2811782
HOSPITAL SAO LOURENCO,2812584
INSTITUTO DE DOENCAS RENAIS SAO JOAO DA BOA VISTA,2812665
UNIDADE MISTA DE SAUDE SANTA CRUZ DE IRACEMAPOLIS,2812681
INSTITUTO DE ONCOLOGIA,2813599
IME INSTITUTO DE MEDICINA ESPECIALIZADA PORTO VELH,O2813866
HOSPITAL E MATERNIDADE PONTE NOVA,2814048
HOSPITAL MARIANA PENEDO,2814056
SESDEC RJ HOSPITAL ESTADUAL TAVARES DE MACEDO,2814161
CLINICA PERINATAL LARANJEIRAS,2814188
HRGU,2814897
IMESA,2815214
UBS ZUMBI DOS PALMARES,2815273
HOSPITAL MUNICIPAL SAO JOAO BATISTA,2815761
HOSPITAL E MATERNIDADE DR CARLOS FIRPO,2815915
HOSPITAL ANGELINE,2815931
HOSPITAL SANTA LUCIA,2815966
UNIDADE DE SAUDE DE FREI PAULO,2816024
HOSPITAL GOVERNADOR JOAO ALVES FILHO,2816210
HOSPITAL MUNICIPAL MARIA AMELIA SANTOS,2816830
UNIDADE DE SAUDE DR ARTHUR RAMOS,2816873
HOSPITAL SAO LUCAS,2816881
HOSPITAL CRISTO REI,2817667
HOSPITAL JOAO HENRIQUE,2817950
HOSPITAL E MATERNIDADE SANTA MARIA,2819120
FUNDACAO HOSPITALAR DE IPIAU,2819139
HOSPITAL E MATERNIDADE DE CANDIBA,2819147
SEMED,2819201
HOSPITAL DE BOA VIAGEM,2819279
HOSPITAL GERAL SANTA EDWIGES,2819325
CLINICA SERRA MAYOR,2819473
PRONTOMED ADULTO,2819899
HOSP VASCO DA GAMA,2821702
CLINICA DE REPOUSO CORCOVADO,2821729
HOSPITAL DE CLINICAS REALENGO,2821745
INSTITUTO DA CRIANCA,2822202
UNIDADE DE PRONTO ATENDIMENTO 24 HORAS,2822318
LABORATORIO MUNICIPAL DE UNA,2822539
HOSPITAL GERAL DE MURITIBA,2822814
CENTRO MEDICO DR OTTO ALENCAR,2823160
HOSP PS PORTINARI,2823209
PS SAMARO,2823217
UNIDADE MUNICIPAL DE VIGILANCIA DA SAUDE,2823306
CLIFAM CLINICA DA FAMILIA,2824671
9 DIRETORIA REGIONAL DE SAUDE,2824728
PENITENCIARIA DR SEBASTIAO MARTINS SILVEIRA,2825244
PRONTO SOCORRO MUNICIPAL DE SUMARE,2825260
MEDICAL,2825309
METROPOLITANA,2825589
HOSPITAL UNIMED,2825856
UBS CENTRO INFANTIL,3000052
PRO INFANCIA,3000362
POSTO DE SAUDE MAE ISAURA,3000583
HOSPITAL DO CORACAO,3000842
HOSPITAL VITA CURITIBA,3000850
HOSPITAL SANTA CRUZ,3000869
MATERNIDADE CURITIBA,3000877
HOSPITAL PILAR,3000885
HOSPITAL E MATERNIDADE SANTA BRIGIDA,3000907
HOSPITAL OTOCLINICA,3001113
POLICLINICA DE BOTAFOGO,3001202
LADY CENTER,3001377
PENITENCIARIA FEMININA DA CAPITAL,3001385
CENTRO HOSPITALAR DO SISTEMA PENITENCIARIO,3001466
VILA SERENIDADE SOROCABA,3001652
SEMEC CENTRO MEDICO HOSPITALAR AGENOR PAIVA,3001814
HOSPITAL GERAL DE GUARUS,3002187
HOSPITAL CRISTO REI,3002411
CLINICA HIGIA SC LTDA,3002470
HOSPITAL DA ORDEM DO CARMO,3002918
HOSP PANAMERICANO,3003140
CASA DE SAUDE E MATERNIDADE SAO JOSE LTDA,3003191
COTEFIL SA,3003221
HOSPITAL SANTA BRANCA,3003248
HOSPITAL DE CLINICAS SAO VICENTE,3003264
HOSPITAL DE CUSTODIA E TRAT PSIQUIATRICO DE FRANCO,3003280
HOSPITAL BENEFICENCIA PORTUGUESA DE BAURU,3003361
CASA DE SAUDE PINHEIRO MACHADO,3003450
HOSPITAL MUNICIPAL DE ELDORADO DO CARAJAS,3003469
CASA DE SAUDE E MATERNIDADE JOAO XXIII,3003590
CASA DE SAUDE ANA NERY,3003671
MATERNIDADE AZILDA DA SILVA MARREIROS,3004104
SES AP UNID AUTORIZ TRAT FORA DOMICILIOTFD,3004368
NOROSPAR,3005011
PENITENCIARIA DE PRESIDENTE BERNARDES,3005186
HOSPITAL MENINO JESUS,3005372
HOSPITAL SANTA LUZIA,3005402
HOSPITAL XV CLINICA DE FRATURAS E ORTOPEDIA,3005585
HOSPITAL DAS NACOES,3005593
HOSPITAL MATERNIDADE MUNICIPAL NOSSA SENHORA APARE,C3005860
HOSPITAL JOARI,3005879
HOSPITAL ITALIANO,3005984
HOSPITAL COPA DOR,3005992
NORTECOR HOSPITAL DE CLINICAS,3006050
CASA DE SAUDE SANTA MARIA,3006115
HOSPITAL SANTA MARIA MADALENA,3006131
CLINICA SANTA CLARA,3006204
HOSPITAL INSTITUTO DE MEDICINA,3006425
SEMIC HOSPITAL BOTAFOGO,3006921
SEMIC CENTRO MEDICO BOTAFOGO,3006956
US3 MISTA SAO JOAO BATISTA,3007472
LUIS FRANCA SERVICOS HOSPITALARES SOCIEDADE SIMPLE,S3007898
HOSPITAL DE AVILA,3008002
HOSPITAL DAS CLINICAS,3008045
PRONTO CLINICA BOM JESUS,3008185
CASA DE SAUDE DE SANTOS,3008398
HOSPITAL SANTO ANTONIO,3008436
UTI NEONATAL,3008533
